name,type,status,street,locality,town,county,postcode,website,phone,head_title,head_first_name,head_last_name,head_job_title,religion,gender,phase,opened_date,constituency,urn
Chaucer Junior School,Academy converter,Open,Cranmer Street,,Ilkeston,Derbyshire,DE7 5JH,www.chaucerjunior.org.uk/,1159324387.0,Miss,Tiffany,Smith,Headteacher,Does not apply,Mixed,Primary,01/04/2020,Erewash,147748
Elmsleigh Infant & Nursery School,Academy converter,Open,Queen's Drive,,Swadlincote,Derbyshire,DE11 0EG,www.elmsleighinfantschool.co.uk/,1283216883.0,,Nicola,Price,Headteacher,Does not apply,Mixed,Primary,01/04/2020,South Derbyshire,147811
Highfields Spencer Academy,Free schools,Open,Tutbury Avenue,Littleover,Derby,Derbyshire,DE23 3UX,highfieldsspencer.com,1332955599.0,Miss,Brooke,McCulloch,,,Mixed,Primary,01/09/2020,South Derbyshire,147869
Ashbrook Junior School,Academy converter,Open,Victoria Avenue,Borrowash,Derby,Derbyshire,DE72 3HF,http://www.ashbrook-jun.derbyshire.sch.uk,1332673785.0,Ms,George,Smith,Headteacher,Does not apply,Mixed,Primary,01/09/2020,Mid Derbyshire,147927
Field House Infant School,Academy converter,Open,Lower Whitworth Road,,Ilkeston,Derbyshire,DE7 4LT,www.fieldhouse.derbyshire.sch.uk,1159324526.0,Miss,Karen,Scrivens,Headteacher,Does not apply,Mixed,Primary,01/12/2020,Erewash,148016
Ladywood Primary School,Academy converter,Open,Oliver Road,Kirk Hallam,Ilkeston,Derbyshire,DE7 4NH,www.ladywoodschool.co.uk/,1159320585.0,Miss,Melanie,Lawson,Headteacher,Does not apply,Mixed,Primary,01/12/2020,Erewash,148017
Waingroves Primary School,Academy converter,Open,Waingroves Road,,Ripley,Derbyshire,DE5 9TD,www.waingroves.derbyshire.sch.uk/,1773744106.0,Mrs,Amarjeet,Challand,Headteacher,Does not apply,Mixed,Primary,01/12/2020,Amber Valley,148018
Bakewell CofE Infant School,Academy converter,Open,Bath Street,,Bakewell,Derbyshire,DE45 1BX,https://www.bakewellinfantschool.com/,1629812322.0,Mr,Ben,O'Connell,Headteacher,Church of England,Mixed,Primary,01/09/2020,Derbyshire Dales,148107
Bishop Pursglove CofE (A) Primary School,Academy converter,Open,Tideswell,,Buxton,Derbyshire,SK17 8NE,www.bishoppursglove.derbyshire.sch.uk,1298871282.0,Mrs,Sarah,Craig,Acting Head Teacher,Church of England,Mixed,Primary,01/09/2020,Derbyshire Dales,148108
Hague Bar Primary School,Academy converter,Open,Lower Hague,New Mills,High Peak,Derbyshire,SK22 3AP,www.haguebarprimary.org.uk,1663762203.0,Mrs,Karen,McCurdy,Headteacher,Does not apply,Mixed,Primary,01/11/2020,High Peak,148253
Highfields School,Academy converter,Open,Upper Lumsdale,,Matlock,Derbyshire,DE4 5NA,http://www.highfields.derbyshire.sch.uk,1629581888.0,Mr,Andrew,Marsh,Co-Headteachers,Does not apply,Mixed,Secondary,01/10/2021,Derbyshire Dales,148299
Outwood Academy Hasland Hall,Academy sponsor led,Open,Broomfield Avenue,Hasland,Chesterfield,Derbyshire,S41 0LP,https://www.haslandhall.outwood.com/,1246273985.0,Mr,Ian,Cooper,,Does not apply,Mixed,Secondary,01/03/2021,Chesterfield,148337
St James' Church of England Aided Junior School,Academy converter,Open,Reginald Street,,Derby,Derbyshire,DE23 8FQ,www.stjames.derby.sch.uk,1332854986.0,Mr,Jonathan,Gallimore,Interim Executive Headteacher,Church of England,Mixed,Primary,01/03/2021,Derby South,148368
Brackensdale Spencer Academy,Academy sponsor led,Open,Walthamstow Drive,Mackworth Estate,Derby,Derbyshire,DE22 4BS,https://brackensdalespencer.org.uk/,1332341171.0,Mrs,Joanna,McGregor,,Does not apply,Mixed,Primary,01/04/2021,Derby North,148384
Poolsbrook Primary Academy,Academy converter,Open,Cottage Close,Poolsbrook,Chesterfield,Derbyshire,S43 3LF,www.poolsbrook.academy,1246472540.0,Mr,Chris,Stewart,,,Mixed,Primary,01/01/2021,Chesterfield,148427
St George's CofE Primary School,Academy converter,Open,Church Street,Church Gresley,Swadlincote,Derbyshire,DE11 9NP,www.st-georges.derbyshire.sch.uk,1283217199.0,Ms,Kim,Millar,Headteacher,Church of England,Mixed,Primary,01/04/2022,South Derbyshire,148463
Alvaston Moor Academy,Academy sponsor led,Open,Brackens Lane,,Derby,Derbyshire,DE24 0AN,https://www.alvastonmoor.co.uk/,1332576777.0,Miss,Gemma,Tyers,,,Mixed,Secondary,01/02/2021,Derby South,148538
Hollingwood Primary School,Academy converter,Open,Lilac Street,Hollingwood,Chesterfield,Derbyshire,S43 2JG,http://www.hollingwood.derbyshire.sch.uk,1246472417.0,Mr,Chris,Stewart,Headteacher,Does not apply,Mixed,Primary,01/07/2021,Chesterfield,148608
Chellaston Academy,Academy converter,Open,Swarkestone Road,,Derby,Derbyshire,DE73 5UB,https://www.chellaston.derby.sch.uk/,1332702502.0,Mr,Phil,Smith,,,Mixed,Secondary,01/06/2021,Derby South,148639
Riddings Junior School,Academy converter,Open,Church Street,Riddings,Alfreton,Derbyshire,DE55 4BW,www.riddingsjuniorschool.org.uk,1773528492.0,Mr,David,Cates,Headteacher,Does not apply,Mixed,Primary,01/11/2021,Amber Valley,148787
Sale and Davys Church of England Primary School,Academy converter,Open,Twyford Road,Barrow-on-Trent,Derby,Derbyshire,DE73 7HA,www.saledavys-primary.co.uk,1332702072.0,Mrs,Sarah,Briggs,Headteacher,Church of England,Mixed,Primary,01/05/2022,South Derbyshire,148818
William Rhodes Primary and Nursery School,Academy converter,Open,Hunloke Avenue,Boythorpe,Chesterfield,Derbyshire,S40 2NR,www.williamrhodes.derbyshire.sch.uk,1246234626.0,Mrs,Jenny,Wilkes,Headteacher,Does not apply,Mixed,Primary,01/03/2022,Chesterfield,148944
Orchard Community Primary School,Academy converter,Open,Grange Drive,Castle Donington,Derby,Derbyshire,DE74 2QU,http://www.orchardprimary.org,1332810078.0,Mrs,Fiona,Shields,Headteacher,Does not apply,Mixed,Primary,01/04/2022,North West Leicestershire,148947
Donisthorpe Primary School,Academy converter,Open,Ashby Road,Donisthorpe,Swadlincote,Derbyshire,DE12 7QF,www.donisthorpeprimary.org,1530270371.0,Mrs,Sylvie,Newman,Headteacher,Does not apply,Mixed,Primary,01/09/2022,Hinckley and Bosworth,149269
Parkside Community School,Academy converter,Open,Boythorpe Avenue,Boythorpe,Chesterfield,Derbyshire,S40 2NS,www.parkside.derbyshire.sch.uk,1246273458.0,Mr,Andrew,Kelly,Headteacher,Does not apply,Mixed,Secondary,01/04/2023,Chesterfield,149370
Mercia Academy,Academy sponsor led,Open,Sunnyside,Newhall,Swadlincote,Derbyshire,DE11 0TL,www.merciaacademy.org.uk,1283216404.0,Ms,Jackie,Cooper,,Does not apply,Mixed,Secondary,01/09/2022,South Derbyshire,149380
Scarcliffe Primary School,Academy converter,Open,Fox Hill,Scarcliffe,Chesterfield,Derbyshire,S44 6TH,www.scarcliffeprimary.org.uk,1246823324.0,Co Headteacher,Hannah Brocklesby,Jack Horton,Headteacher,Does not apply,Mixed,Primary,01/04/2023,Bolsover,149514
Snarestone Church of England School,Academy converter,Open,Main Street,Snarestone,Swadlincote,Derbyshire,DE12 7DB,www.snarestoneprimary.org/,1530270598.0,Mr,Tim,Jewitt,Headteacher,Church of England,Mixed,Primary,01/03/2023,Hinckley and Bosworth,149584
Morton Primary Academy,Academy sponsor led,Open,Main Road,Morton,Alfreton,Derbyshire,DE55 6HH,https://www.mortonprimaryacademy.org,1773872360.0,Miss,Lianne,Jackson,,Does not apply,Mixed,Primary,01/03/2023,Bolsover,149588
Anthony Gell School,Academy converter,Open,Wirksworth,,Matlock,Derbyshire,DE4 4DX,www.anthonygell.co.uk,1629825577.0,Mr,Malcolm,Kelly,Headteacher,,Mixed,Secondary,01/08/2023,Derbyshire Dales,149644
Buxton Community School,Academy converter,Open,College Road,,Buxton,Derbyshire,SK17 9EA,http://www.buxton.derbyshire.sch.uk,129823122.0,Mrs,Samantha,Jones,Headteacher,,Mixed,Secondary,01/06/2023,High Peak,149645
Stonebroom Primary and Nursery School,Academy converter,Open,High Street,Stonebroom,Alfreton,Derbyshire,DE55 6JY,http://www.stonebroom.derbyshire.sch.uk/,1773872449.0,Ms,Angela,Sweeney,Headteacher,Does not apply,Mixed,Primary,01/10/2023,Bolsover,149823
Eckington School,Academy converter,Open,Dronfield Road,,Sheffield,Derbyshire,S21 4GN,https://eckingtonschool.net/,1246432849.0,Mr,Richard,Cronin,,,Mixed,Secondary,01/04/2023,North East Derbyshire,149825
Three Trees Infant Academy,Academy sponsor led,Open,High Street,Woodville,Swadlincote,Derbyshire,DE11 7EA,www.threetreesacademies.derbyshire.sch.uk,1283217675.0,Mrs,Jo,Westaby,,Does not apply,Mixed,Primary,01/09/2023,South Derbyshire,150023
Three Trees CofE Junior Academy,Academy sponsor led,Open,High Street,Woodville,Swadlincote,Derbyshire,DE11 7EA,www.threetreesacademies.derbyshire.sch.uk,1283217680.0,Mrs,Jo,Westaby,,Church of England,Mixed,Primary,01/09/2023,South Derbyshire,150024
Marston Montgomery Primary School,Academy converter,Open,Thurvaston Road,Marston Montgomery,Ashbourne,Derbyshire,DE6 2FF,http://www.marstonmontgomery.derbyshire.sch.uk,1889590373.0,Mrs,Teresa,Bosley,Headteacher,Does not apply,Mixed,Primary,01/12/2023,Derbyshire Dales,150189
Long Lane Church of England Primary School,Academy sponsor led,Open,Long Lane,Dalbury Lees,Ashbourne,Derbyshire,DE6 5BJ,,1332824339.0,Ms,Teresa,Bosley,,Church of England,Mixed,Primary,01/12/2023,South Derbyshire,150207
Bradwell Junior School,Academy sponsor led,Open,Hugh Lane,Bradwell,Hope Valley,Derbyshire,S33 9JB,,1433620473.0,Mrs,Kathryn,McGuiness,,Does not apply,Mixed,Primary,01/12/2023,Derbyshire Dales,150289
Bakewell Methodist Academy,Academy sponsor led,Open,Stoney Close,,Bakewell,Derbyshire,DE45 1FR,www.bakewellmethodistacademy.co.uk,1629812389.0,Mrs,Sarah Elizabeth,Owens,,Methodist,Mixed,Primary,01/02/2024,Derbyshire Dales,150292
Akaal Primary School,Free schools,Open,Grange Avenue,,Derby,Derbyshire,DE23 8DG,,,Ms,Zoe,Parkes,,Sikh,Mixed,Primary,01/12/2023,Derby South,150481
Hady Primary School,Academy converter,Open,Hady Lane,Hady,Chesterfield,Derbyshire,S41 0DF,www.hadyprimaryschool.co.uk,1246279254.0,Mrs,Jane,Loader,Headteacher,Does not apply,Mixed,Primary,01/07/2024,Chesterfield,150496
Palterton Primary School,Academy converter,Open,Back Lane,Palterton,Chesterfield,Derbyshire,S44 6UN,www.paltertonprimary.co.uk/,1246823143.0,Mrs,Rosalind,Horsley,Headteacher,Does not apply,Mixed,Primary,01/12/2024,Bolsover,150574
Stanley Common Church of England Primary School,Academy sponsor led,Open,143 Belper Road,Stanley Common,Ilkeston,Derbyshire,DE7 6FS,,1159322437.0,Mrs,Paula,Martin,,Church of England,Mixed,Primary,01/03/2024,Mid Derbyshire,150624
Hilltop Primary Academy,Academy sponsor led,Open,Wyaston Road,,Ashbourne,Derbyshire,DE6 1NB,,1335343041.0,Mrs,Ronni,Barker,,Does not apply,Mixed,Primary,01/04/2024,Derbyshire Dales,150628
Draycott Community Primary School,Academy sponsor led,Open,Hopwell Road,Draycott,Derby,Derbyshire,DE72 3NH,www.draycottprimary.co.uk,1332872261.0,Miss,Claire,Evans,,Does not apply,Mixed,Primary,01/06/2024,Erewash,150695
Newhall Junior School,Academy sponsor led,Open,Chesterfield Avenue,Newhall,Swadlincote,Derbyshire,DE11 0TR,,1283217472.0,Mrs,Clare,Weaver,,Does not apply,Mixed,Primary,01/07/2024,South Derbyshire,150696
Brailsford CofE Primary School,Academy converter,Open,Luke Lane,Brailsford,Ashbourne,Derbyshire,DE6 3BY,www.brailsford.derbyshire.sch.uk/,1335360393.0,Mrs,Nicola,Foulds,Headteacher,Church of England,Mixed,Primary,01/09/2024,Derbyshire Dales,150719
Bradley CofE Primary School,Academy converter,Open,Yew Tree Lane,Bradley,Ashbourne,Derbyshire,DE6 1PG,http://www.bradley.derbyshire.sch.uk,1335370292.0,Mrs,Nicola,Foulds,Headteacher,Church of England,Mixed,Primary,01/09/2024,Derbyshire Dales,150720
Hulland CofE Primary School,Academy converter,Open,Firs Avenue,Hulland,Ashbourne,Derbyshire,DE6 3FS,www.hullandprimaryschool.co.uk/,1335370243.0,Mr,Anthony,Taylor,Headteacher,Church of England,Mixed,Primary,01/10/2024,Derbyshire Dales,150722
Ashbourne Primary School,Academy converter,Open,Cokayne Avenue,,Ashbourne,Derbyshire,DE6 1EJ,http://www.ashbourneprimary.co.uk,1335342891.0,Mrs,Paula,Chisholm,Headteacher,Does not apply,Mixed,Primary,01/10/2024,Derbyshire Dales,150723
Morley Primary School,Academy converter,Open,Main Road,Morley,Ilkeston,Derbyshire,DE7 6DF,http://www.morley.derbyshire.sch.uk/,1332831295.0,Mr,Anthony,Taylor,Headteacher,Does not apply,Mixed,Primary,01/09/2024,Mid Derbyshire,150727
Shirland Primary School,Academy converter,Open,Park Lane,Shirland,Alfreton,Derbyshire,DE55 6BH,www.shirland.derbyshire.sch.uk/,1773832426.0,Miss,Louise,Vessey,Headteacher,Does not apply,Mixed,Primary,01/11/2024,Bolsover,151175
Barrow Hill Primary Academy,Academy converter,Open,Station Road,,Chesterfield,Derbyshire,S43 2PG,www.barrowhill.academy,1246472494.0,Mr,David,Smith,,,Mixed,Primary,01/12/2024,North East Derbyshire,151309
